name,neighborhood,address,url,latitude,longitude,image,tags,categories
Piroshki on 3rd,Downtown,"710 3rd Ave, Seattle, WA 98104",https://intentionalist.com/b/piroshki-on-3rd/,47.6038726,-122.3320835,https://intentionalist.com/wp-content/uploads/2018/02/59d78e9bdd6f29000107cb1c_IMG_2685-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Bakeries']
Pinto Thai Bistro & Sushi Bar,Capitol Hill,"408 Broadway Ave E, Seattle, WA 98102",https://intentionalist.com/b/pinto-thai-bistro-sushi-bar/,47.6222677,-122.3205887,https://intentionalist.com/wp-content/uploads/2018/02/5a5ae711fe7ee000011c2297_Pinto20Bistro-Website-1-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Pink Bee Curry & Sandwiches,Ballard,"2010 NW 56th St, Seattle, WA 98107",https://intentionalist.com/b/pink-bee-curry-sandwiches/,47.6696054,-122.3827299,https://intentionalist.com/wp-content/uploads/2018/02/pink-bee-1-150x150.jpeg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Pho Than Brothers – Fremont,Fremont,"626 N 34th St, Seattle, WA 98103",https://intentionalist.com/b/pho-than-brothers-fremont/,47.649899,-122.3502814,https://intentionalist.com/wp-content/uploads/2018/02/5a4dac947736a10001ef7e00_Pho20Than20Fremont-Yelp-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Pho Than Brothers – Capitol Hill,Capitol Hill,"527 Broadway E, Seattle, WA 98102",https://intentionalist.com/b/pho-than-brothers-capitol-hill/,47.6238897,-122.3211143,https://intentionalist.com/wp-content/uploads/2018/02/5a5167de32610a0001ccdfcb_Pho20Than-website-1-150x129.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Pho Than Brothers – Ballard,Ballard,"2021 NW Market St A, Seattle, WA 98107",https://intentionalist.com/b/pho-than-brothers-ballard/,47.668448,-122.3838158,https://intentionalist.com/wp-content/uploads/2018/02/5a05518d74a47a00010b9e15_pho_than-1-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Pestle Rock,Ballard,"2305 NW Market St, Seattle, WA 98107",https://intentionalist.com/b/pestle-rock/,47.6685052,-122.3864983,https://intentionalist.com/wp-content/uploads/2018/02/59930fa4816b4d00015cf0ab_10670147_713161425428881_108903836039998049_n-1-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Perche No,Wallingford,"1319 N 49th St, Seattle, WA 98103",https://intentionalist.com/b/perche-no/,47.664149,-122.3412023,https://intentionalist.com/wp-content/uploads/2018/02/5992365e7851aa0001d84a71_12698284_10153827442779774_4190511732574166635_o-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Papa Bois Food Truck,,", Seattle, WA",https://intentionalist.com/b/papa-bois-food-truck/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2018/02/5a602942d406d60001e92051_Papa20Bois20Food20Truck20-20Facebook-150x150.jpg,['Minority-Owned'],['Food Trucks']
Osteria la Spiga,Capitol Hill,"1429 12th Ave, Seattle, WA 98122",https://intentionalist.com/b/osteria-la-spiga/,47.6137605,-122.3172054,https://intentionalist.com/wp-content/uploads/2018/02/5a6e97330fe2460001cfa225_Osteria20La20Spiga20-20Website-1-150x150.jpg,"['Black-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Ooink,Capitol Hill,"1416 Harvard Ave, Seattle, WA 98122",https://intentionalist.com/b/ooink/,47.6139432,-122.3212395,https://intentionalist.com/wp-content/uploads/2018/02/5a5ed9155bf5750001e720ad_Ooink20-20Facebook-1-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Olive Tree Mediterranean Restaurant,Capitol Hill,"340 15th Ave E, Seattle, WA 98112",https://intentionalist.com/b/olive-tree-mediterranean-restaurant/,47.6216427,-122.3123084,https://intentionalist.com/wp-content/uploads/2018/02/5a5e7beb6948b4000162f91a_Olive20Tree20Mediterranean20Restaurant20-20Facebook-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Oasis Tea Zone – Capitol Hill,Capitol Hill,"606 E Pine St, Seattle, WA 98122",https://intentionalist.com/b/oasis-tea-zone-capitol-hill/,47.6155906,-122.3241548,https://intentionalist.com/wp-content/uploads/2018/02/5a602982a12a4a0001e605cb_Oasis20Tea20Zone20Capitol20Hill20-20Website-1-150x150.jpg,"['Asian-Owned', 'Minority-Owned']","['Coffee, Tea & Juice']"
Nuna Ramen,Fremont,"501 N 36th St, Seattle, WA 98103",https://intentionalist.com/b/nuna-ramen/,47.6514629,-122.3523448,https://intentionalist.com/wp-content/uploads/2018/02/5a736f50fe0e110001885a2d_Nuna20Ramen-150x150.jpeg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Nue,Capitol Hill,"1519 14th Ave, Seattle, WA 98122",https://intentionalist.com/b/nue/,47.6147255,-122.3144481,https://intentionalist.com/wp-content/uploads/2018/02/5a59720a06756a00011ed2ad_Nue20-20Facebook-1-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Brunch']
Nishino,Madison Valley,"3130 E Madison St, Seattle, WA 98112",https://intentionalist.com/b/nishino/,47.6269744,-122.2916244,https://intentionalist.com/wp-content/uploads/2018/02/5a6f95408518ed0001d65c5c_Nishino-Facebook-1-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Restaurants']
New India Express,Capitol Hill,"510 Broadway E, Seattle, WA 98102",https://intentionalist.com/b/new-india-express/,47.6234968,-122.3206454,https://intentionalist.com/wp-content/uploads/2018/02/5a5ed682142fa3000147d99d_New20India20Express20-20Website-1-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Neighbours,Capitol Hill,"1509 Broadway, Seattle, WA 98122",https://intentionalist.com/b/neighbours/,47.6144093,-122.3212071,https://intentionalist.com/wp-content/uploads/2018/02/5a6d5162e9b67d00018621fa_Neighbours20-20Facebook-150x150.jpg,['Minority-Owned'],['Music Venues & Dance Clubs']
Naansense,,", Seattle, WA",https://intentionalist.com/b/naansense/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2018/02/5a6bb632252da900019ad0ec_Naansense20-20Facebook-1-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Food Trucks']
My Sweet Lil Cakes,"Seattle, WA",", Seattle, WA",https://intentionalist.com/b/my-sweet-lil-cakes/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2018/02/5a527d2332610a0001ccfc60_My20Sweet20Lil20Cakes20-20Website-1-150x150.png,"['Black-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Food Trucks']
Mr. Gyros,Ballard,"5522 20th Ave NW, Seattle, WA 98107",https://intentionalist.com/b/mr-gyros/,47.6693273,-122.3818807,https://intentionalist.com/wp-content/uploads/2018/02/5a38534a8c725f000145b967_mygyrosballard20-20website-1-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Moti Mahal Indian Cuisine,Capitol Hill,"1520 Broadway, Seattle, WA 98122",https://intentionalist.com/b/moti-mahal-indian-cuisine/,47.6146804,-122.3205673,https://intentionalist.com/wp-content/themes/intentionalist-vantage-custom/assets/images/placeholder.png,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Morfire,Capitol Hill,"1806 12th Ave, Seattle, WA 98122",https://intentionalist.com/b/morfire/,47.6179118,-122.3164627,https://intentionalist.com/wp-content/uploads/2018/02/5a59700c61d8cc0001864b2f_Morfire20-20Website-1-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Moore Coffee – 2nd Ave,Belltown,"1930 2nd Ave, Seattle, WA 98101",https://intentionalist.com/b/moore-coffee/,47.611705,-122.3412531,https://intentionalist.com/wp-content/uploads/2018/02/5a3806231882280001523eea_Moore20Coffee-Facebook-150x150.jpg,"['Family-Owned', 'Latino-Owned', 'Minority-Owned']","['Coffee, Tea & Juice']"
Monster Dogs,,"E Pike St And 10th Ave, Seattle, WA 98122",https://intentionalist.com/b/monster-dogs/,47.614087,-122.319443,https://intentionalist.com/wp-content/uploads/2018/02/5a6e96bd3a631100010ea1b1_Monster20Dogs20-20Website-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Food Trucks']
Monsoon Seattle,Capitol Hill,"615 19th Ave E, Seattle, WA 98112",https://intentionalist.com/b/monsoon-seattle/,47.6248584,-122.3076764,https://intentionalist.com/wp-content/uploads/2018/02/5a5ae0d0fe7ee000011c2224_Monsoon-Website-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Miro Tea,Ballard,"5405 Ballard Ave NW, Seattle, WA 98107",https://intentionalist.com/b/miro-tea/,47.6675319,-122.3850297,https://intentionalist.com/wp-content/uploads/2018/02/Miro-Tea-Cover-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']","['Coffee, Tea & Juice']"
Mirch Masala,Capitol Hill,"213 Broadway Ave E, Seattle, WA 98102",https://intentionalist.com/b/mirch-masala/,47.6203022,-122.3212602,https://intentionalist.com/wp-content/uploads/2018/02/5a6e906718d5ea0001d85b7d_Mirch20Masala20-20Facebook-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Marjorie,Capitol Hill,"1412 E Union, Seattle, WA 98122",https://intentionalist.com/b/marjorie/,47.6130871,-122.3135244,https://intentionalist.com/wp-content/uploads/2018/02/5a4dab6e7736a10001ef7dd9_Marjorie-Facebook-1-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Event Venues']
Mangia Me,,", Seattle, WA",https://intentionalist.com/b/mangia-me/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2018/02/5a63b7e768e0590001b0cc98_Mangia20Me20-20Facebook-1-150x150.jpg,['Minority-Owned'],['Food Trucks']
Manao Thai Street Eats,Capitol Hill,"1222 E Pine St., Seattle, WA 98122",https://intentionalist.com/b/manao-thai-street-eats/,47.6155164,-122.3159203,https://intentionalist.com/wp-content/uploads/2018/02/5a5aebb83c21080001fdfe39_Manao20Thai20Street20Eats20-20Facebook-1-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Restaurants']
Mamnoon,Capitol Hill,"1508 Melrose Ave, Seattle, WA 98122",https://intentionalist.com/b/mamnoon/,47.6143863,-122.3275998,https://intentionalist.com/wp-content/uploads/2018/02/5a73708b90882f0001bce0e3_Mamnoon-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Lucky’s Pho,Fremont,"3414 Fremont Ave N, Seattle, WA 98103",https://intentionalist.com/b/luckys-pho/,47.6500624,-122.3494749,https://intentionalist.com/wp-content/uploads/2018/02/5a4e8b16ad47790001bef7f0_luckys20pho20-20fremontuniverse-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
La Cocina Santiago,Capitol Hill,"432 Broadway Ave E, Seattle, WA 98102",https://intentionalist.com/b/la-cocina-santiago/,47.6229265,-122.3205935,https://intentionalist.com/wp-content/uploads/2018/02/La-Cocina-Santiago-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Restaurants']
La Cocina Oaxaquena,Capitol Hill,"1216 Pine St, Seattle, WA 98101",https://intentionalist.com/b/la-cocina-oaxaquena/,47.6154311,-122.3282151,https://intentionalist.com/wp-content/uploads/2018/02/5a6e93235a94f2000109f50a_La20Cocina20Oaxaquena20-20Facebook-1-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Restaurants']
La Carta De Oaxaca,Ballard,"5431 Ballard Ave NW, Seattle, WA 98107",https://intentionalist.com/b/la-carta-de-oaxaca/,47.6680685,-122.3858452,https://intentionalist.com/wp-content/uploads/2018/02/Carta-De-Oaxaca-Cooking-150x150.jpg,"['Family-Owned', 'Latino-Owned', 'Minority-Owned']",['Restaurants']
Kwanjai Thai Cuisine,Fremont,"469 N 36th St, Seattle, WA 98103",https://intentionalist.com/b/kwanjai-thai-cuisine/,47.6515725,-122.3526724,https://intentionalist.com/wp-content/uploads/2018/02/5a4e8cbead47790001bef820_kwanjai-thai-cuisine-front-door-open-1000x565-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Kofoo Bueno,,", Seattle, WA",https://intentionalist.com/b/kofoo-bueno/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2018/02/5a602da2a12a4a0001e6064f_Kofoo20Bueno20-20Website-1-150x150.jpg,['Minority-Owned'],['Food Trucks']
Knee High Stocking Co.,Capitol Hill,"1356 E Olive Way, Seattle, WA 98122",https://intentionalist.com/b/knee-high-stocking-co/,47.6169013,-122.3275761,https://intentionalist.com/wp-content/uploads/2018/02/5a5e794ad49e970001479002_Knee20High20Stocking20Co20-20Website-1-150x150.png,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Bars']
Kiss My Grits,Fremont,"Seattle, WA",https://intentionalist.com/b/kiss-my-grits/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2018/02/5a4dad6e7736a10001ef7e15_Kiss20My20Grits-Website-1-150x150.jpg,['Minority-Owned'],['Food Trucks']
Kimchi Bistro,Capitol Hill,"219 Broadway E, Seattle, WA 98102",https://intentionalist.com/b/kimchi-bistro/,47.62057,-122.3213044,https://intentionalist.com/wp-content/uploads/2018/02/5a5ae3e83c21080001fdfd85_Kimchi20Bistro-Yelp-1-150x150.jpg,['Minority-Owned'],['Restaurants']
Katsu Burger – Capitol Hill,Capitol Hill,"1410 12th Ave, Seattle, WA 98122",https://intentionalist.com/b/katsu-burger-capitol-hill/,47.6134593,-122.316494,https://intentionalist.com/wp-content/uploads/2018/02/5a529771f79bff0001ef6acb_Katsu20Burger-Facebook-1-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Restaurants']
Kanak Cuisine of India,Capitol Hill,"340 15th Ave E, Seattle, WA 98112",https://intentionalist.com/b/kanak-cuisine-of-india/,47.6216427,-122.3123084,https://intentionalist.com/wp-content/uploads/2018/02/5a5ed4e810ab800001d6dd10_Kanak20Cuisine20of20India20-20Facebook-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Kamonegi,Fremont,"1054 N 39th St, Seattle, WA 98103",https://intentionalist.com/b/kamonegi/,47.6540752,-122.3442198,https://intentionalist.com/wp-content/uploads/2018/02/5a736f92fe0e110001885a35_Kamonegi-150x150.jpeg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Julia’s on Broadway,Capitol Hill,"300 Broadway E, Seattle, WA 98102",https://intentionalist.com/b/julias-on-broadway/,47.6212525,-122.3205877,https://intentionalist.com/wp-content/uploads/2018/02/5a6e9b4a5a94f2000109f600_Julia27s20On20Broadway202-150x150.jpeg,"['LGBTQ-Owned', 'Minority-Owned']",['Restaurants']
It’s Bao Time,,", Seattle, WA",https://intentionalist.com/b/its-bao-time/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2018/02/5a602c2b0190810001975e6f_It27s20Bao20Time20-20Facebook-1-150x150.jpg,['Minority-Owned'],['Food Trucks']
Itto’s Tapas,Capitol Hill,"601 Summit Ave E, Seattle, WA 98102",https://intentionalist.com/b/ittos-tapas/,47.6244394,-122.3255401,https://intentionalist.com/wp-content/uploads/2018/02/5a6d4f22ffba330001e1414a_Itto27s20Tapas20Capitol20Hill20-20Facebook-150x150.jpg,['Minority-Owned'],['Restaurants']
Island Soul Rum Bar & Soul Shack,Columbia City,"4869 Rainier Ave S, Seattle, WA 98118",https://intentionalist.com/b/island-soul-rum-bar-soul-shack/,47.5581222,-122.2854718,https://intentionalist.com/wp-content/uploads/2018/02/50932982_10156360619094751_8344670110899765248_o-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Catering']
India Bistro,Ballard,"2301 NW Market St, Seattle, WA 98107",https://intentionalist.com/b/india-bistro/,47.6685132,-122.3863711,https://intentionalist.com/wp-content/uploads/2018/02/59931f020a68630001197d0f_14980610_1352949438049986_8895869136415560528_n-150x150.jpg,['Minority-Owned'],['Restaurants']
Noodle Time,Capitol Hill,"1554 E Olive Way, Seattle, WA 98102",https://intentionalist.com/b/noodle-time/,47.6187375,-122.3257257,https://intentionalist.com/wp-content/uploads/2018/02/5a596d3818aa1800015fd29b_In20the20Bowl-Yelp-1-150x150.jpg,['Minority-Owned'],['Restaurants']
Ikina Sushi,Capitol Hill,"918 E Pike St, Seattle, WA 98122",https://intentionalist.com/b/ikina-sushi/,47.6140894,-122.3197947,https://intentionalist.com/wp-content/uploads/2018/02/5a736fdf98e6f900010f2ccd_Ikina20-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Herb & Bitter Public House,Capitol Hill,"516 Broadway E, Seattle, WA 98102",https://intentionalist.com/b/herb-bitter-public-house/,47.62361,-122.3205862,https://intentionalist.com/wp-content/uploads/2018/02/Herb-Bitter-Bar-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Bars']
Hana Restaurant,Capitol Hill,"219 Broadway E, Seattle, WA 98102",https://intentionalist.com/b/hana-restaurant/,47.62057,-122.3213044,https://intentionalist.com/wp-content/uploads/2018/02/5a5ae68018aa1800015ff069_Hana20Restaurant-Yelp-1-150x150.jpg,['Minority-Owned'],['Restaurants']
Good Hair Salon,Central District,"1918 E Yesler Way, Seattle, WA 98122",https://intentionalist.com/b/good-hair-salon/,47.6018258,-122.306715,https://intentionalist.com/wp-content/uploads/2018/02/5a7a887367a91d0001667c82_Good20Hair20Salon20-20Facebook-1-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Beauty & Spa']
Fremont Bowl,Fremont,"4258 Fremont Ave N, Seattle, WA 98103",https://intentionalist.com/b/fremont-bowl/,47.6590046,-122.3498476,https://intentionalist.com/wp-content/uploads/2018/02/IMG_0352-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Restaurants']
Frank’s Barber & Beauty Salon,Central District,"2301 S Jackson St, Seattle, WA 98144",https://intentionalist.com/b/franks-barber-beauty-salon/,47.5984936,-122.301533,https://intentionalist.com/wp-content/themes/intentionalist-vantage-custom/assets/images/placeholder.png,['Minority-Owned'],[0]
Fogón Cocina Mexicana,Capitol Hill,"600 E Pine St, Seattle, WA 98122",https://intentionalist.com/b/fogon-cocina-mexicana/,47.6154187,-122.3241733,https://intentionalist.com/wp-content/uploads/2018/02/Fogon-Interior-150x150.jpg,"['Family-Owned', 'Latino-Owned', 'Minority-Owned']",['Restaurants']
Flair Taco,Fremont,"315 N 36th St, Seattle, WA 98103",https://intentionalist.com/b/flair-taco/,47.6520667,-122.3549057,https://intentionalist.com/wp-content/uploads/2018/02/5a4e8de1dfc58c0001473044_10906468_782227445146246_2020556906961807182_n-1-150x150.jpg,['Minority-Owned'],['Food Trucks']
Feed Co. Burgers Central,Central District,"1190 24th Ave, Seattle, WA 98122",https://intentionalist.com/b/feed-co-burgers-central/,47.6127734,-122.3012302,https://intentionalist.com/wp-content/uploads/2018/02/5a7a29e8cd5a70000128297e_Feed20Co.20Burgers20-20Facebook-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Woman-Owned']",['Restaurants']
Ezell’s Famous Chicken – Central District,Central District,"501 23rd Ave, Seattle, WA 98122",https://intentionalist.com/b/ezells-famous-chicken-central-district/,47.6063169,-122.3029991,https://intentionalist.com/wp-content/uploads/2018/02/Ezells-Chicken-150x150.jpg,"['Black-Owned', 'Family-Owned', 'Minority-Owned']",['Restaurants']
Eve Fremont,Fremont,"704 N 34th St, Seattle, WA 98103",https://intentionalist.com/b/eve-fremont/,47.6496664,-122.3492935,https://intentionalist.com/wp-content/uploads/2018/02/5a4dac19d826640001696716_18451548_1520222164657372_5842293375727520234_o-150x150.jpg,"['Asian-Owned', 'Woman-Owned']",['Restaurants']
El Farol Mexican Restaurant,Capitol Hill,"1467 E Republican St, Seattle, WA 98112",https://intentionalist.com/b/el-farol-mexican-restaurant/,47.6229031,-122.3128288,https://intentionalist.com/wp-content/uploads/2018/02/5a5ae30eb69bee0001a8115d_El20Farol20-20Facebook-150x150.jpg,"['Family-Owned', 'Latino-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
